route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,blockname
4,58,137175070,DOWNTOWN,1,6907,4:64,401
4,64,137206010,DOWNTOWN,1,7401,4:65,404
4,64,137209010,DOWNTOWN VIA GOLDEN GATE,1,7401,4:69,404
4,305,137024020,EASTGATE HAMILTON PL,0,7402,4:13,404
4,305,137030020,EASTGATE HAMILTON PL,0,7402,4:10,404
4,305,137096020,DOWNTOWN,1,7402,4:64,404
4,305,137099020,DOWNTOWN,1,7402,4:65,404
4,305,137023020,EASTGATE HAMILTON PL,0,7602,4:13,405
4,305,137029020,EASTGATE HAMILTON PL,0,7602,4:10,405
4,305,137090020,DOWNTOWN,1,7602,4:65,405
4,305,137095020,DOWNTOWN,1,7602,4:64,405
21,58,136693070,GOLDEN GATEWAY,0,7607,21:01,405
21,58,136698070,GOLDEN GATEWAY,0,7607,21:01,405
21,58,136707070,GOLDEN GATEWAY,0,7607,21:01,405
21,58,136711070,GOLDEN GATEWAY,0,7607,21:01,405
21,58,136712070,GOLDEN GATEWAY,0,7607,21:02,405
21,58,136713070,DOWNTOWN,1,7607,21:55,405
21,58,136718070,DOWNTOWN,1,7607,21:52,405
21,58,136727070,DOWNTOWN,1,7607,21:52,405
21,58,136731070,DOWNTOWN,1,7607,21:52,405
21,58,136732070,DOWNTOWN,1,7607,21:52,405
4,305,137019020,EASTGATE HAMILTON PL,0,7702,4:10,406
4,305,137085020,DOWNTOWN EXPRESS,1,8202,4:66,409
4,305,136999020,EASTGATE HAMILTON PL,0,8302,4:10,4502
4,305,137064020,DOWNTOWN,1,8302,4:65,4502
4,305,136995020,EASTGATE HAMILTON PL,0,8502,4:10,4511
4,305,137059020,DOWNTOWN,1,8502,4:65,4511
4,305,136983020,EASTGATE HAMILTON PL,0,8402,4:13,451
4,305,136984020,EASTGATE HAMILTON PL,0,8402,4:10,451
4,305,137048020,DOWNTOWN,1,8402,4:65,451
4,305,137049020,DOWNTOWN,1,8402,4:64,451
10A,58,135901070,AVONDALE,0,8407,10A:04,451
10G,58,136027070,DOWNTOWN,1,8407,10G:54,451
21,58,136695070,GOLDEN GATEWAY,0,8407,21:01,451
21,58,136715070,DOWNTOWN,1,8407,21:55,451
4,58,137124070,EASTGATE HAMILTON PL,0,8407,4:13,451
4,58,137127070,EASTGATE HAMILTON PL,0,8407,4:13,451
4,58,137143070,EASTGATE HAMILTON PL,0,8407,4:13,451
4,58,137163070,DOWNTOWN,1,8407,4:64,451
4,58,137167070,DOWNTOWN,1,8407,4:64,451
4,58,137184070,DOWNTOWN,1,8407,4:64,451
21,64,136736010,GOLDEN GATEWAY,0,8601,21:02,452
4,64,137200010,DOWNTOWN,1,8801,4:65,454
4,305,136982020,EASTGATE HAMILTON PL,0,8802,4:10,454
4,305,137047020,DOWNTOWN,1,8802,4:65,454
21,58,136706070,GOLDEN GATEWAY,0,8807,21:02,454
21,58,136726070,DOWNTOWN,1,8807,21:53,454
4,58,137115070,EASTGATE HAMILTON PL,0,8807,4:13,454
4,58,137154070,DOWNTOWN,1,8807,4:65,454
4,305,137008020,EASTGATE HAMILTON PL,0,8902,4:13,455
4,305,137009020,EASTGATE HAMILTON PL,0,8902,4:10,455
4,305,137073020,DOWNTOWN,1,8902,4:65,455
4,305,137074020,DOWNTOWN,1,8902,4:64,455
21,58,136700070,GOLDEN GATEWAY,0,8907,21:02,455
21,58,136720070,DOWNTOWN,1,8907,21:53,455
4,58,137114070,EASTGATE HAMILTON PL,0,8907,4:13,455
4,58,137125070,EASTGATE HAMILTON PL,0,8907,4:13,455
4,58,137139070,EASTGATE HAMILTON PL,0,8907,4:13,455
4,58,137141070,EASTGATE HAMILTON PL,0,8907,4:13,455
4,58,137153070,DOWNTOWN,1,8907,4:64,455
4,58,137164070,DOWNTOWN,1,8907,4:64,455
4,58,137180070,DOWNTOWN,1,8907,4:65,455
8,305,137374020,EASTDALE,0,9402,8:02,801
8,305,137375020,EASTDALE,0,9402,8:02,801
8,305,137376020,EASTDALE,0,9402,8:02,801
8,305,137377020,EASTDALE,0,9402,8:02,801
8,305,137378020,EASTDALE,0,9402,8:02,801
8,305,137379020,EASTDALE,0,9402,8:02,801
8,305,137380020,EASTDALE,0,9402,8:02,801
8,305,137381020,EASTDALE,0,9402,8:02,801
8,305,137382020,EASTDALE,0,9402,8:02,801
8,305,137383020,EASTDALE,0,9402,8:02,801
8,305,137384020,EASTDALE,0,9402,8:02,801
8,305,137385020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137386020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137387020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137388020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137389020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137390020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137391020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137392020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137393020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137394020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137395020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137396020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137397020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137398020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137399020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137400020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137401020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137402020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
16,64,136567010,DOWNTOWN,1,9601,16:20,901
16,64,136571010,DOWNTOWN,1,9601,16:20,901
9,64,137557010,EAST LAKE  ,0,9601,9:02,901
9,64,137558010,EAST LAKE  ,0,9601,9:02,901
9,64,137559010,EAST LAKE  ,0,9601,9:02,901
9,64,137566010,DOWNTOWN,1,9601,9:52,901
9,64,137567010,DOWNTOWN,1,9601,9:51,901
9,64,137568010,DOWNTOWN,1,9601,9:51,901
16,305,136470020,NORTHGATE,0,9602,16:13,901
16,305,136472020,NORTHGATE,0,9602,16:13,901
16,305,136476020,NORTHGATE,0,9602,16:13,901
16,305,136499020,DOWNTOWN,1,9602,16:20,901
16,305,136501020,DOWNTOWN,1,9602,16:20,901
16,305,136505020,DOWNTOWN,1,9602,16:20,901
9,305,137453020,EAST LAKE  ,0,9602,9:02,901
9,305,137468020,EAST LAKE  ,0,9602,9:02,901
9,305,137475020,EAST LAKE  ,0,9602,9:02,901
9,305,137479020,EAST LAKE,0,9602,9:03,901
9,305,137496020,DOWNTOWN,1,9602,9:52,901
9,305,137500020,DOWNTOWN,1,9602,9:51,901
9,305,137503020,DOWNTOWN,1,9602,9:51,901
9,305,137508020,DOWNTOWN,1,9602,9:51,901
9,58,137529070,EAST LAKE,0,9607,9:03,901
9,58,137550070,DOWNTOWN,1,9607,9:52,901
16,58,136527070,NORTHGATE,0,9807,16:13,903
16,58,136533070,DOWNTOWN,1,9807,16:20,903
16,58,136536070,DOWNTOWN,1,9807,16:20,903
16,58,136539070,DOWNTOWN,1,9807,16:20,903
16,58,136554070,DOWNTOWN,1,9807,16:22,903
9,58,137520070,EAST LAKE  ,0,9807,9:02,903
9,58,137523070,EAST LAKE  ,0,9807,9:02,903
9,58,137526070,EAST LAKE  ,0,9807,9:02,903
9,58,137539070,DOWNTOWN,1,9807,9:51,903
9,58,137541070,DOWNTOWN,1,9807,9:51,903
9,58,137547070,DOWNTOWN,1,9807,9:51,903
16,305,136452020,NORTHGATE,0,9902,16:13,904
16,305,136453020,NORTHGATE,0,9902,16:06,904
16,305,136481020,DOWNTOWN,1,9902,16:22,904
16,305,136482020,DOWNTOWN,1,9902,16:20,904
9,305,137469020,EAST LAKE  ,0,9902,9:02,904
9,305,137497020,DOWNTOWN,1,9902,9:51,904
16,58,136514070,NORTHGATE,0,9907,16:13,904
16,58,136537070,DOWNTOWN,1,9907,16:22,904
9,58,137527070,EAST LAKE,0,9907,9:03,904
9,58,137548070,DOWNTOWN,1,9907,9:51,904
16,305,136459020,NORTHGATE,0,10002,16:06,905
16,305,136463020,NORTHGATE,0,10002,16:13,905
9,305,137452020,EAST LAKE  ,0,10302,9:02,952
9,305,137481020,DOWNTOWN,1,10302,9:52,952
16,58,136517070,NORTHGATE,0,10307,16:13,952
16,58,136518070,NORTHGATE,0,10307,16:13,952
16,58,136519070,NORTHGATE,0,10307,16:13,952
16,58,136522070,NORTHGATE,0,10307,16:13,952
16,58,136525070,NORTHGATE,0,10307,16:06,952
16,58,136540070,DOWNTOWN,1,10307,16:07,952
16,58,136541070,DOWNTOWN,1,10307,16:20,952
16,58,136543070,DOWNTOWN,1,10307,16:22,952
16,58,136544070,DOWNTOWN,1,10307,16:20,952
16,58,136545070,DOWNTOWN,1,10307,16:07,952
16,58,136549070,DOWNTOWN,1,10307,16:20,952
16,58,136552070,DOWNTOWN,1,10307,16:20,952
9,58,137511070,EAST LAKE  ,0,10307,9:02,952
9,58,137514070,EAST LAKE  ,0,10307,9:02,952
9,58,137532070,DOWNTOWN,1,10307,9:51,952
9,58,137535070,DOWNTOWN,1,10307,9:51,952
16,305,136461020,NORTHGATE,0,10402,16:13,953
16,305,136462020,NORTHGATE,0,10402,16:13,953
16,305,136489020,DOWNTOWN,1,10402,16:22,953
16,305,136490020,DOWNTOWN,1,10402,16:20,953
9,305,137461020,EAST LAKE  ,0,10402,9:02,953
9,305,137462020,EAST LAKE,0,10402,9:03,953
9,305,137494020,DOWNTOWN,1,10602,9:51,955
16,305,136449020,NORTHGATE,0,10702,16:13,956
16,305,136478020,DOWNTOWN,1,10702,16:22,956
9,305,137451020,EAST LAKE,0,10702,9:03,956
9,305,137480020,DOWNTOWN,1,10702,9:51,956
16,58,136529070,NORTHGATE,0,10707,16:06,956
16,58,136547070,DOWNTOWN,1,10707,16:20,956
9,58,137510070,EAST LAKE  ,0,10707,9:02,956
9,58,137531070,DOWNTOWN,1,10707,9:52,956
21,64,136746010,DOWNTOWN,1,8701,21:53,453
21,64,136751010,DOWNTOWN,1,8701,21:55,453
4,64,137194010,EASTGATE HAMILTON PL,0,8701,4:13,453
4,64,137204010,DOWNTOWN VIA GOLDEN GATE,1,8701,4:69,453
4,305,137003020,EASTGATE HAMILTON PL,0,8702,4:13,453
4,305,137004020,EASTGATE HAMILTON PL,0,8702,4:13,453
4,305,137005020,EASTGATE HAMILTON PL,0,8702,4:13,453
4,305,137006020,EASTGATE HAMILTON PL,0,8702,4:10,453
4,305,137068020,DOWNTOWN,1,8702,4:65,453
4,305,137069020,DOWNTOWN,1,8702,4:64,453
4,305,137070020,DOWNTOWN,1,8702,4:64,453
4,305,137071020,DOWNTOWN,1,8702,4:64,453
4,58,137108070,EASTGATE HAMILTON PL,0,8707,4:13,453
4,58,137109070,EASTGATE HAMILTON PL,0,8707,4:13,453
4,58,137126070,EASTGATE HAMILTON PL,0,8707,4:10,453
4,58,137144070,EASTGATE HAMILTON PL,0,8707,4:13,453
4,58,137148070,DOWNTOWN,1,8707,4:65,453
4,58,137149070,DOWNTOWN,1,8707,4:64,453
4,58,137166070,DOWNTOWN,1,8707,4:64,453
4,58,137185070,DOWNTOWN,1,8707,4:64,453
21,64,136742010,GOLDEN GATEWAY,0,8801,21:02,454
21,64,136754010,DOWNTOWN,1,8801,21:53,454
4,64,137189010,EASTGATE HAMILTON PL,0,8801,4:13,454
4,58,137182070,DOWNTOWN,1,8907,4:64,455
4,305,136986020,EASTGATE HAMILTON PL,0,9002,4:13,456
4,305,136987020,EASTGATE HAMILTON PL,0,9002,4:13,456
4,305,136988020,EASTGATE HAMILTON PL,0,9002,4:13,456
4,305,136989020,EASTGATE HAMILTON PL,0,9002,4:10,456
4,305,137051020,DOWNTOWN,1,9002,4:65,456
4,305,137052020,DOWNTOWN,1,9002,4:64,456
4,305,137053020,DOWNTOWN,1,9002,4:64,456
4,305,137054020,DOWNTOWN,1,9002,4:64,456
4,58,137123070,EASTGATE HAMILTON PL,0,9007,4:10,456
4,58,137142070,EASTGATE HAMILTON PL,0,9007,4:13,456
4,58,137162070,DOWNTOWN,1,9007,4:64,456
4,58,137183070,DOWNTOWN,1,9007,4:65,456
4,305,136974020,EASTGATE HAMILTON PL,0,9102,4:13,457
4,305,136975020,EASTGATE HAMILTON PL,0,9102,4:13,457
4,305,136980020,EASTGATE HAMILTON PL,0,9102,4:13,457
4,305,136981020,EASTGATE HAMILTON PL,0,9102,4:10,457
4,305,137039020,DOWNTOWN,1,9102,4:65,457
4,305,137040020,DOWNTOWN,1,9102,4:64,457
4,305,137045020,DOWNTOWN,1,9102,4:64,457
4,305,137046020,DOWNTOWN,1,9102,4:64,457
4,58,137110070,EASTGATE HAMILTON PL,0,9207,4:13,458
4,58,137111070,EASTGATE HAMILTON PL,0,9207,4:13,458
4,58,137112070,EASTGATE HAMILTON PL,0,9207,4:13,458
4,58,137113070,EASTGATE HAMILTON PL,0,9207,4:10,458
4,58,137150070,DOWNTOWN,1,9207,4:64,458
4,58,137151070,DOWNTOWN,1,9207,4:64,458
4,58,137152070,DOWNTOWN,1,9207,4:64,458
4,58,137178070,DOWNTOWN,1,9207,4:65,458
4,305,136990020,EASTGATE HAMILTON PL,0,9302,4:13,459
4,305,136991020,EASTGATE HAMILTON PL,0,9302,4:13,459
4,305,136993020,EASTGATE HAMILTON PL,0,9302,4:13,459
4,305,136994020,EASTGATE HAMILTON PL,0,9302,4:10,459
4,305,137055020,DOWNTOWN,1,9302,4:65,459
4,305,137056020,DOWNTOWN,1,9302,4:64,459
4,305,137057020,DOWNTOWN,1,9302,4:64,459
4,305,137058020,DOWNTOWN,1,9302,4:64,459
8,305,137364020,EASTDALE,0,9402,8:55,801
8,305,137365020,EASTDALE,0,9402,8:02,801
8,305,137366020,EASTDALE,0,9402,8:02,801
8,305,137367020,EASTDALE,0,9402,8:02,801
8,305,137368020,EASTDALE,0,9402,8:02,801
8,305,137369020,EASTDALE,0,9402,8:02,801
8,305,137370020,EASTDALE,0,9402,8:02,801
8,305,137371020,EASTDALE,0,9402,8:02,801
8,305,137372020,EASTDALE,0,9402,8:02,801
8,305,137373020,EASTDALE,0,9402,8:02,801
8,305,137403020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137404020,GERMANTOWN + BRAINERD RD,1,9402,8:51,801
8,305,137405020,GERMANTOWN + BRAINERD RD,1,9402,8:52,801
8,58,137421070,EASTDALE,0,9407,8:01,801
8,58,137422070,EASTDALE,0,9407,8:01,801
8,58,137423070,EASTDALE,0,9407,8:01,801
8,58,137424070,EASTDALE,0,9407,8:01,801
8,58,137425070,EASTDALE,0,9407,8:01,801
8,58,137426070,EASTDALE,0,9407,8:01,801
8,58,137427070,EASTDALE,0,9407,8:01,801
8,58,137428070,GERMANTOWN + BRAINERD RD,0,9407,8:54,801
8,58,137443070,GERMANTOWN + BRAINERD RD,1,9407,8:53,801
8,58,137444070,GERMANTOWN + BRAINERD RD,1,9407,8:53,801
8,58,137445070,GERMANTOWN + BRAINERD RD,1,9407,8:53,801
8,58,137446070,GERMANTOWN + BRAINERD RD,1,9407,8:53,801
8,58,137447070,GERMANTOWN + BRAINERD RD,1,9407,8:53,801
8,58,137448070,GERMANTOWN + BRAINERD RD,1,9407,8:53,801
8,58,137449070,GERMANTOWN + BRAINERD RD,1,9407,8:53,801
8,58,137450070,GERMANTOWN + BRAINERD RD,1,9407,8:53,801
8,58,137406070,EASTDALE,0,9507,8:03,802
8,58,137407070,EASTDALE,0,9507,8:01,802
8,58,137408070,EASTDALE,0,9507,8:01,802
8,58,137409070,EASTDALE,0,9507,8:01,802
8,58,137410070,EASTDALE,0,9507,8:01,802
8,58,137411070,EASTDALE,0,9507,8:01,802
8,58,137412070,EASTDALE,0,9507,8:01,802
8,58,137413070,EASTDALE,0,9507,8:01,802
8,58,137414070,EASTDALE,0,9507,8:01,802
8,58,137415070,EASTDALE,0,9507,8:01,802
8,58,137416070,EASTDALE,0,9507,8:01,802
8,58,137417070,EASTDALE,0,9507,8:01,802
8,58,137418070,EASTDALE,0,9507,8:01,802
8,58,137419070,EASTDALE,0,9507,8:01,802
8,58,137420070,GERMANTOWN + BRAINERD RD,0,9507,8:54,802
8,58,137429070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137430070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137431070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137432070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137433070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137434070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137435070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137436070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137437070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137438070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137439070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137440070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137441070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
8,58,137442070,GERMANTOWN + BRAINERD RD,1,9507,8:53,802
16,64,136557010,NORTHGATE,0,9601,16:13,901
16,64,136558010,NORTHGATE,0,9601,16:06,901
16,64,136562010,NORTHGATE,0,9601,16:13,901
16,64,136566010,DOWNTOWN,1,9601,16:20,901
16,64,136556010,NORTHGATE,0,9701,16:13,902
16,64,136565010,DOWNTOWN,1,9701,16:20,902
9,64,137554010,EAST LAKE  ,0,9701,9:02,902
9,64,137555010,EAST LAKE,0,9701,9:03,902
9,64,137563010,DOWNTOWN,1,9701,9:52,902
9,64,137564010,DOWNTOWN,1,9701,9:51,902
16,305,136473020,NORTHGATE,0,9702,16:13,902
16,305,136477020,NORTHGATE,0,9702,16:06,902
16,305,136502020,DOWNTOWN,1,9702,16:20,902
16,305,136506020,DOWNTOWN,1,9702,16:20,902
9,305,137472020,EAST LAKE  ,0,9702,9:02,902
9,305,137476020,EAST LAKE  ,0,9702,9:02,902
9,305,137501020,DOWNTOWN,1,9702,9:52,902
9,305,137504020,DOWNTOWN,1,9702,9:51,902
16,58,136512070,NORTHGATE,0,9707,16:13,902
16,58,136515070,NORTHGATE,0,9707,16:13,902
16,58,136535070,DOWNTOWN,1,9707,16:22,902
16,58,136538070,DOWNTOWN,1,9707,16:20,902
9,58,137525070,EAST LAKE  ,0,9707,9:02,902
9,58,137528070,EAST LAKE,0,9707,9:03,902
9,58,137542070,DOWNTOWN,1,9707,9:51,902
9,58,137549070,DOWNTOWN,1,9707,9:51,902
16,64,136559010,NORTHGATE,0,9801,16:13,903
16,64,136561010,NORTHGATE,0,9801,16:13,903
16,64,136563010,NORTHGATE,0,9801,16:06,903
16,64,136568010,DOWNTOWN,1,9801,16:20,903
16,64,136570010,DOWNTOWN,1,9801,16:20,903
16,64,136572010,DOWNTOWN,1,9801,16:20,903
9,64,137552010,EAST LAKE  ,0,9801,9:02,903
9,64,137553010,EAST LAKE  ,0,9801,9:02,903
9,64,137556010,EAST LAKE  ,0,9801,9:02,903
9,64,137561010,DOWNTOWN,1,9801,9:52,903
9,64,137562010,DOWNTOWN,1,9801,9:51,903
9,64,137565010,DOWNTOWN,1,9801,9:51,903
16,305,136471020,NORTHGATE,0,9802,16:13,903
16,305,136475020,NORTHGATE,0,9802,16:13,903
16,305,136500020,DOWNTOWN,1,9802,16:20,903
16,305,136504020,DOWNTOWN,1,9802,16:20,903
9,305,137474020,EAST LAKE  ,0,9802,9:02,903
9,305,137477020,EAST LAKE  ,0,9802,9:02,903
9,305,137478020,EAST LAKE,0,9802,9:03,903
9,305,137502020,DOWNTOWN,1,9802,9:51,903
9,305,137506020,DOWNTOWN,1,9802,9:52,903
9,305,137507020,DOWNTOWN,1,9802,9:51,903
16,58,136510070,NORTHGATE,0,9807,16:13,903
16,58,136513070,NORTHGATE,0,9807,16:13,903
16,58,136516070,NORTHGATE,0,9807,16:06,903
33,58,137926070,SHUTTLE PARK NORTH,0,6207,33:03,3355
33,58,138021070,SHUTTLE PARK SOUTH,1,6207,33:51,3355
33,58,138025070,SHUTTLE PARK SOUTH,1,6207,33:51,3355
33,58,138029070,SHUTTLE PARK SOUTH,1,6207,33:51,3355
33,58,138033070,SHUTTLE PARK SOUTH,1,6207,33:51,3355
33,58,138037070,SHUTTLE PARK SOUTH,1,6207,33:51,3355
33,58,138041070,SHUTTLE PARK SOUTH,1,6207,33:51,3355
33,58,138045070,SHUTTLE PARK SOUTH,1,6207,33:51,3355
33,58,138049070,SHUTTLE PARK SOUTH,1,6207,33:51,3355
33,58,138054070,SHUTTLE PARK SOUTH,1,6207,33:51,3355
33,58,138059070,SHUTTLE PARK SOUTH,1,6207,33:51,3355
33,58,137887070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137891070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137895070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137899070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137903070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137907070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137911070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137915070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137920070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137925070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137930070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137936070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137942070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137948070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137954070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137960070,SHUTTLE PARK NORTH,0,6307,33:01,3356
33,58,137966070,SHUTTLE PARK NORTH,0,6307,33:03,3356
33,58,138020070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138024070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138028070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138032070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138036070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138040070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138044070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138048070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138053070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138058070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138063070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138069070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138075070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138081070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138087070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138093070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
33,58,138099070,SHUTTLE PARK SOUTH,1,6307,33:51,3356
34,305,136835020,TREMONT + FRAZIER,0,6402,34:02,3401
34,305,136860020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136861020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136862020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136863020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136864020,TREMONT + FRAZIER,0,6402,34:49,3401
16,305,136487020,DOWNTOWN,1,10002,16:20,905
16,305,136491020,DOWNTOWN,1,10002,16:22,905
9,305,137473020,EAST LAKE  ,0,10002,9:02,905
9,305,137505020,DOWNTOWN,1,10002,9:51,905
16,58,136511070,NORTHGATE,0,10007,16:13,905
16,58,136526070,NORTHGATE,0,10007,16:13,905
16,58,136528070,NORTHGATE,0,10007,16:13,905
16,58,136534070,DOWNTOWN,1,10007,16:20,905
16,58,136542070,DOWNTOWN,1,10007,16:20,905
16,58,136553070,DOWNTOWN,1,10007,16:22,905
9,58,137518070,EAST LAKE  ,0,10007,9:02,905
9,58,137521070,EAST LAKE  ,0,10007,9:02,905
9,58,137524070,EAST LAKE,0,10007,9:03,905
9,58,137538070,DOWNTOWN,1,10007,9:51,905
9,58,137545070,DOWNTOWN,1,10007,9:51,905
9,58,137546070,DOWNTOWN,1,10007,9:51,905
16,305,136458020,NORTHGATE,0,10102,16:06,906
16,305,136486020,DOWNTOWN,1,10102,16:20,906
9,305,137459020,EAST LAKE  ,0,10102,9:02,906
9,305,137487020,DOWNTOWN,1,10102,9:52,906
16,58,136508070,NORTHGATE,0,10107,16:13,906
16,58,136509070,NORTHGATE,0,10107,16:13,906
16,58,136531070,DOWNTOWN,1,10107,16:22,906
34,58,136917070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136918070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136919070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136920070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136921070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136922070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136923070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136924070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136925070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136926070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136927070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136928070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136929070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136930070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136931070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136932070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136933070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136934070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136935070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136936070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136937070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136938070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136939070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136940070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136941070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136942070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136943070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136944070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136945070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136946070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136947070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136948070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136949070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136950070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136951070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136952070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136953070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136954070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136955070,SHUTTLE PARK NORTH,1,6407,34:99,3401
