"A302100 - Total Workers (1) (Workers 16 years and over)"
"Current date: 1/6/2021 7:50:29 PM (Eastern Standard Time)"
"RESIDENCE","WORKPLACE","Output","Workers 16 and Over",
"Census Tract 14.01, Madison County, Alabama","Census Tract 2.02, Madison County, Alabama","Estimate","4"
"Census Tract 14.01, Madison County, Alabama","Census Tract 2.02, Madison County, Alabama","Margin of Error","10"
"Census Tract 14.01, Madison County, Alabama","Census Tract 13.01, Madison County, Alabama","Estimate","10"
"Census Tract 14.01, Madison County, Alabama","Census Tract 13.01, Madison County, Alabama","Margin of Error","15"
"Census Tract 14.01, Madison County, Alabama","Census Tract 14.01, Madison County, Alabama","Estimate","25"
"Census Tract 14.01, Madison County, Alabama","Census Tract 14.01, Madison County, Alabama","Margin of Error","19"
"Census Tract 14.01, Madison County, Alabama","Census Tract 14.02, Madison County, Alabama","Estimate","150"
"Census Tract 14.01, Madison County, Alabama","Census Tract 14.02, Madison County, Alabama","Margin of Error","46"
"Census Tract 14.01, Madison County, Alabama","Census Tract 15, Madison County, Alabama","Estimate","30"
"Census Tract 14.01, Madison County, Alabama","Census Tract 15, Madison County, Alabama","Margin of Error","26"
"Census Tract 14.01, Madison County, Alabama","Census Tract 20, Madison County, Alabama","Estimate","10"
"Census Tract 14.01, Madison County, Alabama","Census Tract 20, Madison County, Alabama","Margin of Error","14"
"Census Tract 14.01, Madison County, Alabama","Census Tract 23, Madison County, Alabama","Estimate","10"
"Census Tract 14.01, Madison County, Alabama","Census Tract 23, Madison County, Alabama","Margin of Error","15"
"Census Tract 14.01, Madison County, Alabama","Census Tract 26, Madison County, Alabama","Estimate","4"
"Census Tract 14.01, Madison County, Alabama","Census Tract 26, Madison County, Alabama","Margin of Error","14"
"Census Tract 14.01, Madison County, Alabama","Census Tract 27.21, Madison County, Alabama","Estimate","4"
"Census Tract 14.01, Madison County, Alabama","Census Tract 27.21, Madison County, Alabama","Margin of Error","13"
"Census Tract 14.01, Madison County, Alabama","Census Tract 28.01, Madison County, Alabama","Estimate","4"
"Census Tract 14.01, Madison County, Alabama","Census Tract 28.01, Madison County, Alabama","Margin of Error","8"
"Census Tract 14.01, Madison County, Alabama","Census Tract 30, Madison County, Alabama","Estimate","4"
"Census Tract 14.01, Madison County, Alabama","Census Tract 30, Madison County, Alabama","Margin of Error","7"
"Census Tract 14.01, Madison County, Alabama","Census Tract 31, Madison County, Alabama","Estimate","35"
"Census Tract 14.01, Madison County, Alabama","Census Tract 31, Madison County, Alabama","Margin of Error","24"
"Census Tract 14.01, Madison County, Alabama","Census Tract 106.22, Madison County, Alabama","Estimate","90"
"Census Tract 14.01, Madison County, Alabama","Census Tract 106.22, Madison County, Alabama","Margin of Error","42"
"Census Tract 14.01, Madison County, Alabama","Census Tract 110.11, Madison County, Alabama","Estimate","4"
"Census Tract 14.01, Madison County, Alabama","Census Tract 110.11, Madison County, Alabama","Margin of Error","10"
"Census Tract 14.01, Madison County, Alabama","Census Tract 110.12, Madison County, Alabama","Estimate","4"
"Census Tract 14.01, Madison County, Alabama","Census Tract 110.12, Madison County, Alabama","Margin of Error","7"
"Census Tract 14.01, Madison County, Alabama","Census Tract 110.14, Madison County, Alabama","Estimate","4"
"Census Tract 14.01, Madison County, Alabama","Census Tract 110.14, Madison County, Alabama","Margin of Error","4"
"Census Tract 14.01, Madison County, Alabama","Census Tract 110.21, Madison County, Alabama","Estimate","4"
"Census Tract 14.01, Madison County, Alabama","Census Tract 110.21, Madison County, Alabama","Margin of Error","16"
"Census Tract 14.01, Madison County, Alabama","Census Tract 110.22, Madison County, Alabama","Estimate","10"
"Census Tract 14.01, Madison County, Alabama","Census Tract 110.22, Madison County, Alabama","Margin of Error","20"
"Census Tract 14.01, Madison County, Alabama","Census Tract 111, Madison County, Alabama","Estimate","165"
"Census Tract 14.01, Madison County, Alabama","Census Tract 111, Madison County, Alabama","Margin of Error","50"
"Census Tract 14.01, Madison County, Alabama","Census Tract 112, Madison County, Alabama","Estimate","155"
"Census Tract 14.01, Madison County, Alabama","Census Tract 112, Madison County, Alabama","Margin of Error","87"
"Census Tract 14.01, Madison County, Alabama","Census Tract 53.01, Morgan County, Alabama","Estimate","4"
"Census Tract 14.01, Madison County, Alabama","Census Tract 53.01, Morgan County, Alabama","Margin of Error","5"
"Census Tract 14.02, Madison County, Alabama","Census Tract 212, Limestone County, Alabama","Estimate","20"
"Census Tract 14.02, Madison County, Alabama","Census Tract 212, Limestone County, Alabama","Margin of Error","37"
"Census Tract 14.02, Madison County, Alabama","Census Tract 2.01, Madison County, Alabama","Estimate","10"
"Census Tract 14.02, Madison County, Alabama","Census Tract 2.01, Madison County, Alabama","Margin of Error","18"
"Census Tract 14.02, Madison County, Alabama","Census Tract 2.02, Madison County, Alabama","Estimate","55"
"Census Tract 14.02, Madison County, Alabama","Census Tract 2.02, Madison County, Alabama","Margin of Error","84"
"Census Tract 14.02, Madison County, Alabama","Census Tract 7.01, Madison County, Alabama","Estimate","40"
"Census Tract 14.02, Madison County, Alabama","Census Tract 7.01, Madison County, Alabama","Margin of Error","65"
"Census Tract 14.02, Madison County, Alabama","Census Tract 7.02, Madison County, Alabama","Estimate","75"
"Census Tract 14.02, Madison County, Alabama","Census Tract 7.02, Madison County, Alabama","Margin of Error","85"
"Census Tract 14.02, Madison County, Alabama","Census Tract 13.01, Madison County, Alabama","Estimate","10"
"Census Tract 14.02, Madison County, Alabama","Census Tract 13.01, Madison County, Alabama","Margin of Error","14"
"Census Tract 14.02, Madison County, Alabama","Census Tract 14.02, Madison County, Alabama","Estimate","560"
"Census Tract 14.02, Madison County, Alabama","Census Tract 14.02, Madison County, Alabama","Margin of Error","215"
"Census Tract 14.02, Madison County, Alabama","Census Tract 15, Madison County, Alabama","Estimate","55"
"Census Tract 14.02, Madison County, Alabama","Census Tract 15, Madison County, Alabama","Margin of Error","60"
"Census Tract 14.02, Madison County, Alabama","Census Tract 19.02, Madison County, Alabama","Estimate","10"
"Census Tract 14.02, Madison County, Alabama","Census Tract 19.02, Madison County, Alabama","Margin of Error","22"
"Census Tract 14.02, Madison County, Alabama","Census Tract 19.03, Madison County, Alabama","Estimate","15"
"Census Tract 14.02, Madison County, Alabama","Census Tract 19.03, Madison County, Alabama","Margin of Error","23"
"Census Tract 14.02, Madison County, Alabama","Census Tract 20, Madison County, Alabama","Estimate","25"
"Census Tract 14.02, Madison County, Alabama","Census Tract 20, Madison County, Alabama","Margin of Error","31"
"Census Tract 14.02, Madison County, Alabama","Census Tract 21, Madison County, Alabama","Estimate","25"
"Census Tract 14.02, Madison County, Alabama","Census Tract 21, Madison County, Alabama","Margin of Error","29"
"Census Tract 14.02, Madison County, Alabama","Census Tract 22, Madison County, Alabama","Estimate","25"
"Census Tract 14.02, Madison County, Alabama","Census Tract 22, Madison County, Alabama","Margin of Error","37"
"Census Tract 14.02, Madison County, Alabama","Census Tract 25.01, Madison County, Alabama","Estimate","80"
"Census Tract 14.02, Madison County, Alabama","Census Tract 25.01, Madison County, Alabama","Margin of Error","80"
"Census Tract 14.02, Madison County, Alabama","Census Tract 25.02, Madison County, Alabama","Estimate","35"
"Census Tract 14.02, Madison County, Alabama","Census Tract 25.02, Madison County, Alabama","Margin of Error","48"
"Census Tract 14.02, Madison County, Alabama","Census Tract 26, Madison County, Alabama","Estimate","45"
"Census Tract 14.02, Madison County, Alabama","Census Tract 26, Madison County, Alabama","Margin of Error","40"
"Census Tract 14.02, Madison County, Alabama","Census Tract 27.21, Madison County, Alabama","Estimate","25"
"Census Tract 14.02, Madison County, Alabama","Census Tract 27.21, Madison County, Alabama","Margin of Error","42"
"Census Tract 14.02, Madison County, Alabama","Census Tract 29.21, Madison County, Alabama","Estimate","25"
"Census Tract 14.02, Madison County, Alabama","Census Tract 29.21, Madison County, Alabama","Margin of Error","46"
"Census Tract 14.02, Madison County, Alabama","Census Tract 30, Madison County, Alabama","Estimate","20"
"Census Tract 14.02, Madison County, Alabama","Census Tract 30, Madison County, Alabama","Margin of Error","38"
"Census Tract 14.02, Madison County, Alabama","Census Tract 31, Madison County, Alabama","Estimate","145"
"Census Tract 14.02, Madison County, Alabama","Census Tract 31, Madison County, Alabama","Margin of Error","92"
"Census Tract 14.02, Madison County, Alabama","Census Tract 106.12, Madison County, Alabama","Estimate","25"
"Census Tract 14.02, Madison County, Alabama","Census Tract 106.12, Madison County, Alabama","Margin of Error","36"
"Census Tract 14.02, Madison County, Alabama","Census Tract 106.22, Madison County, Alabama","Estimate","165"
"Census Tract 14.02, Madison County, Alabama","Census Tract 106.22, Madison County, Alabama","Margin of Error","103"
"Census Tract 14.02, Madison County, Alabama","Census Tract 108, Madison County, Alabama","Estimate","115"
"Census Tract 14.02, Madison County, Alabama","Census Tract 108, Madison County, Alabama","Margin of Error","115"
"Census Tract 14.02, Madison County, Alabama","Census Tract 109.01, Madison County, Alabama","Estimate","15"
"Census Tract 14.02, Madison County, Alabama","Census Tract 109.01, Madison County, Alabama","Margin of Error","26"
"Census Tract 14.02, Madison County, Alabama","Census Tract 110.11, Madison County, Alabama","Estimate","50"
"Census Tract 14.02, Madison County, Alabama","Census Tract 110.11, Madison County, Alabama","Margin of Error","63"
"Census Tract 14.02, Madison County, Alabama","Census Tract 110.12, Madison County, Alabama","Estimate","10"
"Census Tract 14.02, Madison County, Alabama","Census Tract 110.12, Madison County, Alabama","Margin of Error","20"
"Census Tract 14.02, Madison County, Alabama","Census Tract 110.21, Madison County, Alabama","Estimate","10"
"Census Tract 14.02, Madison County, Alabama","Census Tract 110.21, Madison County, Alabama","Margin of Error","20"
"Census Tract 14.02, Madison County, Alabama","Census Tract 110.22, Madison County, Alabama","Estimate","25"
"Census Tract 14.02, Madison County, Alabama","Census Tract 110.22, Madison County, Alabama","Margin of Error","42"
"Census Tract 14.02, Madison County, Alabama","Census Tract 111, Madison County, Alabama","Estimate","210"
"Census Tract 14.02, Madison County, Alabama","Census Tract 111, Madison County, Alabama","Margin of Error","125"
"Census Tract 14.02, Madison County, Alabama","Census Tract 112, Madison County, Alabama","Estimate","150"
"Census Tract 14.02, Madison County, Alabama","Census Tract 112, Madison County, Alabama","Margin of Error","101"
"Census Tract 15, Madison County, Alabama","Census Tract 208.01, Limestone County, Alabama","Estimate","4"
"Census Tract 15, Madison County, Alabama","Census Tract 208.01, Limestone County, Alabama","Margin of Error","16"
"Census Tract 15, Madison County, Alabama","Census Tract 2.01, Madison County, Alabama","Estimate","100"
"Census Tract 15, Madison County, Alabama","Census Tract 2.01, Madison County, Alabama","Margin of Error","79"
"Census Tract 15, Madison County, Alabama","Census Tract 2.02, Madison County, Alabama","Estimate","10"
"Census Tract 15, Madison County, Alabama","Census Tract 2.02, Madison County, Alabama","Margin of Error","17"
"Census Tract 15, Madison County, Alabama","Census Tract 7.01, Madison County, Alabama","Estimate","20"
"Census Tract 15, Madison County, Alabama","Census Tract 7.01, Madison County, Alabama","Margin of Error","28"
"Census Tract 15, Madison County, Alabama","Census Tract 7.02, Madison County, Alabama","Estimate","10"
"Census Tract 15, Madison County, Alabama","Census Tract 7.02, Madison County, Alabama","Margin of Error","19"
"Census Tract 15, Madison County, Alabama","Census Tract 9.01, Madison County, Alabama","Estimate","10"
"Census Tract 15, Madison County, Alabama","Census Tract 9.01, Madison County, Alabama","Margin of Error","17"
"Census Tract 15, Madison County, Alabama","Census Tract 12, Madison County, Alabama","Estimate","10"
"Census Tract 15, Madison County, Alabama","Census Tract 12, Madison County, Alabama","Margin of Error","15"
"Census Tract 15, Madison County, Alabama","Census Tract 13.02, Madison County, Alabama","Estimate","25"
"Census Tract 15, Madison County, Alabama","Census Tract 13.02, Madison County, Alabama","Margin of Error","43"
"Census Tract 15, Madison County, Alabama","Census Tract 14.02, Madison County, Alabama","Estimate","210"
"Census Tract 15, Madison County, Alabama","Census Tract 14.02, Madison County, Alabama","Margin of Error","100"
"Census Tract 15, Madison County, Alabama","Census Tract 15, Madison County, Alabama","Estimate","280"
"Census Tract 15, Madison County, Alabama","Census Tract 15, Madison County, Alabama","Margin of Error","107"
"Census Tract 15, Madison County, Alabama","Census Tract 19.01, Madison County, Alabama","Estimate","4"
"Census Tract 15, Madison County, Alabama","Census Tract 19.01, Madison County, Alabama","Margin of Error","13"
"Census Tract 15, Madison County, Alabama","Census Tract 19.02, Madison County, Alabama","Estimate","30"
"Census Tract 15, Madison County, Alabama","Census Tract 19.02, Madison County, Alabama","Margin of Error","40"
"Census Tract 15, Madison County, Alabama","Census Tract 19.03, Madison County, Alabama","Estimate","4"
"Census Tract 15, Madison County, Alabama","Census Tract 19.03, Madison County, Alabama","Margin of Error","11"
"Census Tract 15, Madison County, Alabama","Census Tract 20, Madison County, Alabama","Estimate","4"
"Census Tract 15, Madison County, Alabama","Census Tract 20, Madison County, Alabama","Margin of Error","10"
"Census Tract 15, Madison County, Alabama","Census Tract 21, Madison County, Alabama","Estimate","25"
"Census Tract 15, Madison County, Alabama","Census Tract 21, Madison County, Alabama","Margin of Error","31"
"Census Tract 15, Madison County, Alabama","Census Tract 22, Madison County, Alabama","Estimate","20"
"Census Tract 15, Madison County, Alabama","Census Tract 22, Madison County, Alabama","Margin of Error","29"
"Census Tract 15, Madison County, Alabama","Census Tract 25.01, Madison County, Alabama","Estimate","50"
"Census Tract 15, Madison County, Alabama","Census Tract 25.01, Madison County, Alabama","Margin of Error","42"
"Census Tract 15, Madison County, Alabama","Census Tract 26, Madison County, Alabama","Estimate","60"
"Census Tract 15, Madison County, Alabama","Census Tract 26, Madison County, Alabama","Margin of Error","91"
"Census Tract 15, Madison County, Alabama","Census Tract 28.01, Madison County, Alabama","Estimate","30"
"Census Tract 15, Madison County, Alabama","Census Tract 28.01, Madison County, Alabama","Margin of Error","36"
"Census Tract 15, Madison County, Alabama","Census Tract 28.02, Madison County, Alabama","Estimate","25"
"Census Tract 15, Madison County, Alabama","Census Tract 28.02, Madison County, Alabama","Margin of Error","27"
"Census Tract 15, Madison County, Alabama","Census Tract 29.11, Madison County, Alabama","Estimate","4"
"Census Tract 15, Madison County, Alabama","Census Tract 29.11, Madison County, Alabama","Margin of Error","11"
"Census Tract 15, Madison County, Alabama","Census Tract 30, Madison County, Alabama","Estimate","25"
"Census Tract 15, Madison County, Alabama","Census Tract 30, Madison County, Alabama","Margin of Error","24"
"Census Tract 15, Madison County, Alabama","Census Tract 31, Madison County, Alabama","Estimate","185"
"Census Tract 15, Madison County, Alabama","Census Tract 31, Madison County, Alabama","Margin of Error","138"
"Census Tract 15, Madison County, Alabama","Census Tract 103.01, Madison County, Alabama","Estimate","15"
"Census Tract 15, Madison County, Alabama","Census Tract 103.01, Madison County, Alabama","Margin of Error","22"
"Census Tract 15, Madison County, Alabama","Census Tract 106.12, Madison County, Alabama","Estimate","4"
"Census Tract 15, Madison County, Alabama","Census Tract 106.12, Madison County, Alabama","Margin of Error","6"
"Census Tract 15, Madison County, Alabama","Census Tract 106.22, Madison County, Alabama","Estimate","135"
"Census Tract 15, Madison County, Alabama","Census Tract 106.22, Madison County, Alabama","Margin of Error","87"
"Census Tract 15, Madison County, Alabama","Census Tract 108, Madison County, Alabama","Estimate","45"
"Census Tract 15, Madison County, Alabama","Census Tract 108, Madison County, Alabama","Margin of Error","57"
"Census Tract 15, Madison County, Alabama","Census Tract 109.01, Madison County, Alabama","Estimate","4"
"Census Tract 15, Madison County, Alabama","Census Tract 109.01, Madison County, Alabama","Margin of Error","13"
"Census Tract 15, Madison County, Alabama","Census Tract 110.14, Madison County, Alabama","Estimate","40"
"Census Tract 15, Madison County, Alabama","Census Tract 110.14, Madison County, Alabama","Margin of Error","62"
"Census Tract 15, Madison County, Alabama","Census Tract 110.21, Madison County, Alabama","Estimate","50"
"Census Tract 15, Madison County, Alabama","Census Tract 110.21, Madison County, Alabama","Margin of Error","70"
"Census Tract 15, Madison County, Alabama","Census Tract 110.22, Madison County, Alabama","Estimate","20"
"Census Tract 15, Madison County, Alabama","Census Tract 110.22, Madison County, Alabama","Margin of Error","25"
"Census Tract 15, Madison County, Alabama","Census Tract 111, Madison County, Alabama","Estimate","80"
"Census Tract 15, Madison County, Alabama","Census Tract 111, Madison County, Alabama","Margin of Error","46"
"Census Tract 15, Madison County, Alabama","Census Tract 9710, Coffee County, Tennessee","Estimate","4"
"Census Tract 15, Madison County, Alabama","Census Tract 9710, Coffee County, Tennessee","Margin of Error","15"
"Census Tract 17, Madison County, Alabama","Census Tract 2.01, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 2.01, Madison County, Alabama","Margin of Error","15"
"Census Tract 17, Madison County, Alabama","Census Tract 3.02, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 3.02, Madison County, Alabama","Margin of Error","16"
"Census Tract 17, Madison County, Alabama","Census Tract 4.03, Madison County, Alabama","Estimate","15"
"Census Tract 17, Madison County, Alabama","Census Tract 4.03, Madison County, Alabama","Margin of Error","22"
"Census Tract 17, Madison County, Alabama","Census Tract 9.01, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 9.01, Madison County, Alabama","Margin of Error","8"
"Census Tract 17, Madison County, Alabama","Census Tract 10, Madison County, Alabama","Estimate","10"
"Census Tract 17, Madison County, Alabama","Census Tract 10, Madison County, Alabama","Margin of Error","13"
"Census Tract 17, Madison County, Alabama","Census Tract 14.02, Madison County, Alabama","Estimate","105"
"Census Tract 17, Madison County, Alabama","Census Tract 14.02, Madison County, Alabama","Margin of Error","42"
"Census Tract 17, Madison County, Alabama","Census Tract 15, Madison County, Alabama","Estimate","15"
"Census Tract 17, Madison County, Alabama","Census Tract 15, Madison County, Alabama","Margin of Error","27"
"Census Tract 17, Madison County, Alabama","Census Tract 17, Madison County, Alabama","Estimate","75"
"Census Tract 17, Madison County, Alabama","Census Tract 17, Madison County, Alabama","Margin of Error","32"
"Census Tract 17, Madison County, Alabama","Census Tract 19.01, Madison County, Alabama","Estimate","30"
"Census Tract 17, Madison County, Alabama","Census Tract 19.01, Madison County, Alabama","Margin of Error","21"
"Census Tract 17, Madison County, Alabama","Census Tract 19.02, Madison County, Alabama","Estimate","10"
"Census Tract 17, Madison County, Alabama","Census Tract 19.02, Madison County, Alabama","Margin of Error","14"
"Census Tract 17, Madison County, Alabama","Census Tract 19.03, Madison County, Alabama","Estimate","25"
"Census Tract 17, Madison County, Alabama","Census Tract 19.03, Madison County, Alabama","Margin of Error","24"
"Census Tract 17, Madison County, Alabama","Census Tract 20, Madison County, Alabama","Estimate","35"
"Census Tract 17, Madison County, Alabama","Census Tract 20, Madison County, Alabama","Margin of Error","23"
"Census Tract 17, Madison County, Alabama","Census Tract 21, Madison County, Alabama","Estimate","20"
"Census Tract 17, Madison County, Alabama","Census Tract 21, Madison County, Alabama","Margin of Error","18"
"Census Tract 17, Madison County, Alabama","Census Tract 22, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 22, Madison County, Alabama","Margin of Error","9"
"Census Tract 17, Madison County, Alabama","Census Tract 25.01, Madison County, Alabama","Estimate","20"
"Census Tract 17, Madison County, Alabama","Census Tract 25.01, Madison County, Alabama","Margin of Error","15"
"Census Tract 17, Madison County, Alabama","Census Tract 25.02, Madison County, Alabama","Estimate","10"
"Census Tract 17, Madison County, Alabama","Census Tract 25.02, Madison County, Alabama","Margin of Error","16"
"Census Tract 17, Madison County, Alabama","Census Tract 26, Madison County, Alabama","Estimate","15"
"Census Tract 17, Madison County, Alabama","Census Tract 26, Madison County, Alabama","Margin of Error","15"
"Census Tract 17, Madison County, Alabama","Census Tract 27.01, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 27.01, Madison County, Alabama","Margin of Error","8"
"Census Tract 17, Madison County, Alabama","Census Tract 27.22, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 27.22, Madison County, Alabama","Margin of Error","9"
"Census Tract 17, Madison County, Alabama","Census Tract 28.01, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 28.01, Madison County, Alabama","Margin of Error","5"
"Census Tract 17, Madison County, Alabama","Census Tract 30, Madison County, Alabama","Estimate","20"
"Census Tract 17, Madison County, Alabama","Census Tract 30, Madison County, Alabama","Margin of Error","19"
"Census Tract 17, Madison County, Alabama","Census Tract 31, Madison County, Alabama","Estimate","80"
"Census Tract 17, Madison County, Alabama","Census Tract 31, Madison County, Alabama","Margin of Error","38"
"Census Tract 17, Madison County, Alabama","Census Tract 101, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 101, Madison County, Alabama","Margin of Error","8"
"Census Tract 17, Madison County, Alabama","Census Tract 102, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 102, Madison County, Alabama","Margin of Error","13"
"Census Tract 17, Madison County, Alabama","Census Tract 106.22, Madison County, Alabama","Estimate","10"
"Census Tract 17, Madison County, Alabama","Census Tract 106.22, Madison County, Alabama","Margin of Error","16"
"Census Tract 17, Madison County, Alabama","Census Tract 107.01, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 107.01, Madison County, Alabama","Margin of Error","17"
"Census Tract 17, Madison County, Alabama","Census Tract 108, Madison County, Alabama","Estimate","20"
"Census Tract 17, Madison County, Alabama","Census Tract 108, Madison County, Alabama","Margin of Error","20"
"Census Tract 17, Madison County, Alabama","Census Tract 110.11, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 110.11, Madison County, Alabama","Margin of Error","9"
"Census Tract 17, Madison County, Alabama","Census Tract 110.12, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 110.12, Madison County, Alabama","Margin of Error","10"
"Census Tract 17, Madison County, Alabama","Census Tract 110.21, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 110.21, Madison County, Alabama","Margin of Error","7"
"Census Tract 17, Madison County, Alabama","Census Tract 111, Madison County, Alabama","Estimate","110"
"Census Tract 17, Madison County, Alabama","Census Tract 111, Madison County, Alabama","Margin of Error","55"
"Census Tract 17, Madison County, Alabama","Census Tract 112, Madison County, Alabama","Estimate","35"
"Census Tract 17, Madison County, Alabama","Census Tract 112, Madison County, Alabama","Margin of Error","24"
"Census Tract 17, Madison County, Alabama","Census Tract 114, Madison County, Alabama","Estimate","4"
"Census Tract 17, Madison County, Alabama","Census Tract 114, Madison County, Alabama","Margin of Error","10"
"Census Tract 18.01, Madison County, Alabama","Census Tract 5.03, Madison County, Alabama","Estimate","10"
"Census Tract 18.01, Madison County, Alabama","Census Tract 5.03, Madison County, Alabama","Margin of Error","13"
"Census Tract 18.01, Madison County, Alabama","Census Tract 7.02, Madison County, Alabama","Estimate","25"
"Census Tract 18.01, Madison County, Alabama","Census Tract 7.02, Madison County, Alabama","Margin of Error","37"
"Census Tract 18.01, Madison County, Alabama","Census Tract 10, Madison County, Alabama","Estimate","35"
"Census Tract 18.01, Madison County, Alabama","Census Tract 10, Madison County, Alabama","Margin of Error","24"
"Census Tract 18.01, Madison County, Alabama","Census Tract 12, Madison County, Alabama","Estimate","10"
"Census Tract 18.01, Madison County, Alabama","Census Tract 12, Madison County, Alabama","Margin of Error","14"
"Census Tract 18.01, Madison County, Alabama","Census Tract 14.02, Madison County, Alabama","Estimate","190"
"Census Tract 18.01, Madison County, Alabama","Census Tract 14.02, Madison County, Alabama","Margin of Error","70"
"Census Tract 18.01, Madison County, Alabama","Census Tract 15, Madison County, Alabama","Estimate","30"
"Census Tract 18.01, Madison County, Alabama","Census Tract 15, Madison County, Alabama","Margin of Error","27"
"Census Tract 18.01, Madison County, Alabama","Census Tract 18.01, Madison County, Alabama","Estimate","115"
"Census Tract 18.01, Madison County, Alabama","Census Tract 18.01, Madison County, Alabama","Margin of Error","56"
"Census Tract 18.01, Madison County, Alabama","Census Tract 19.01, Madison County, Alabama","Estimate","50"
"Census Tract 18.01, Madison County, Alabama","Census Tract 19.01, Madison County, Alabama","Margin of Error","46"
"Census Tract 18.01, Madison County, Alabama","Census Tract 20, Madison County, Alabama","Estimate","70"
"Census Tract 18.01, Madison County, Alabama","Census Tract 20, Madison County, Alabama","Margin of Error","51"
"Census Tract 18.01, Madison County, Alabama","Census Tract 21, Madison County, Alabama","Estimate","4"
"Census Tract 18.01, Madison County, Alabama","Census Tract 21, Madison County, Alabama","Margin of Error","17"
"Census Tract 18.01, Madison County, Alabama","Census Tract 24, Madison County, Alabama","Estimate","10"
"Census Tract 18.01, Madison County, Alabama","Census Tract 24, Madison County, Alabama","Margin of Error","14"
"Census Tract 18.01, Madison County, Alabama","Census Tract 25.01, Madison County, Alabama","Estimate","40"
"Census Tract 18.01, Madison County, Alabama","Census Tract 25.01, Madison County, Alabama","Margin of Error","37"
"Census Tract 18.01, Madison County, Alabama","Census Tract 25.02, Madison County, Alabama","Estimate","15"
"Census Tract 18.01, Madison County, Alabama","Census Tract 25.02, Madison County, Alabama","Margin of Error","19"
"Census Tract 18.01, Madison County, Alabama","Census Tract 26, Madison County, Alabama","Estimate","115"
"Census Tract 18.01, Madison County, Alabama","Census Tract 26, Madison County, Alabama","Margin of Error","71"
"Census Tract 18.01, Madison County, Alabama","Census Tract 28.01, Madison County, Alabama","Estimate","15"
"Census Tract 18.01, Madison County, Alabama","Census Tract 28.01, Madison County, Alabama","Margin of Error","25"
"Census Tract 18.01, Madison County, Alabama","Census Tract 28.02, Madison County, Alabama","Estimate","10"
"Census Tract 18.01, Madison County, Alabama","Census Tract 28.02, Madison County, Alabama","Margin of Error","14"
"Census Tract 18.01, Madison County, Alabama","Census Tract 29.11, Madison County, Alabama","Estimate","10"
"Census Tract 18.01, Madison County, Alabama","Census Tract 29.11, Madison County, Alabama","Margin of Error","13"
"Census Tract 18.01, Madison County, Alabama","Census Tract 30, Madison County, Alabama","Estimate","15"
"Census Tract 18.01, Madison County, Alabama","Census Tract 30, Madison County, Alabama","Margin of Error","17"
"Census Tract 18.01, Madison County, Alabama","Census Tract 31, Madison County, Alabama","Estimate","370"
"Census Tract 18.01, Madison County, Alabama","Census Tract 31, Madison County, Alabama","Margin of Error","80"
"Census Tract 18.01, Madison County, Alabama","Census Tract 103.01, Madison County, Alabama","Estimate","10"
"Census Tract 18.01, Madison County, Alabama","Census Tract 103.01, Madison County, Alabama","Margin of Error","14"
"Census Tract 18.01, Madison County, Alabama","Census Tract 105.01, Madison County, Alabama","Estimate","4"
"Census Tract 18.01, Madison County, Alabama","Census Tract 105.01, Madison County, Alabama","Margin of Error","17"
"Census Tract 18.01, Madison County, Alabama","Census Tract 106.22, Madison County, Alabama","Estimate","55"
"Census Tract 18.01, Madison County, Alabama","Census Tract 106.22, Madison County, Alabama","Margin of Error","33"
"Census Tract 18.01, Madison County, Alabama","Census Tract 109.01, Madison County, Alabama","Estimate","35"
"Census Tract 18.01, Madison County, Alabama","Census Tract 109.01, Madison County, Alabama","Margin of Error","44"
"Census Tract 18.01, Madison County, Alabama","Census Tract 110.12, Madison County, Alabama","Estimate","4"
"Census Tract 18.01, Madison County, Alabama","Census Tract 110.12, Madison County, Alabama","Margin of Error","20"
"Census Tract 18.01, Madison County, Alabama","Census Tract 110.22, Madison County, Alabama","Estimate","30"
"Census Tract 18.01, Madison County, Alabama","Census Tract 110.22, Madison County, Alabama","Margin of Error","44"
"Census Tract 18.01, Madison County, Alabama","Census Tract 111, Madison County, Alabama","Estimate","115"
"Census Tract 18.01, Madison County, Alabama","Census Tract 111, Madison County, Alabama","Margin of Error","62"
"Census Tract 18.01, Madison County, Alabama","Census Tract 112, Madison County, Alabama","Estimate","25"
